essround,idno,yrbrn,agea,eisced,gndr,hincsrca,bthcld,eiscedp,eiscedf,eiscedm,hinctnta,iincsrc
2,620632665,1968,36,6,1,2.0,,,,,,
2,620632667,1977,27,6,1,5.0,,,,,,
2,620632669,1939,65,4,2,4.0,,,,,,
2,620632676,1971,33,4,2,1.0,,,,,,
2,620632678,1957,48,2,1,5.0,,,,,,
2,620632681,1924,80,1,1,4.0,,,,,,
2,620632682,1937,67,7,2,4.0,,,,,,
2,620632684,1954,51,6,1,1.0,,,,,,
2,620632685,1955,49,4,1,5.0,,,,,,
2,620632686,1925,79,2,2,1.0,,,,,,
2,620632687,1945,59,7,2,1.0,,,,,,
2,620632688,1970,34,3,1,5.0,,,,,,
2,620632694,1912,92,4,1,4.0,,,,,,
2,620632695,1961,43,2,2,1.0,,,,,,
2,620632696,1933,71,4,2,4.0,,,,,,
2,620632698,1965,40,2,1,1.0,,,,,,
2,620632699,1962,42,7,1,1.0,,,,,,
2,620792701,1924,80,1,2,4.0,,,,,,
2,620792702,1974,30,6,2,1.0,,,,,,
2,620792703,1986,18,2,2,1.0,,,,,,
2,620792706,1948,56,1,1,4.0,,,,,,
2,620792708,1968,36,2,1,1.0,,,,,,
2,620792709,1980,24,4,2,1.0,,,,,,
2,620932712,1952,52,1,1,77.0,,,,,,
2,620932713,1963,41,4,1,1.0,,,,,,
2,620932714,1931,73,4,2,4.0,,,,,,
2,620932715,1946,58,2,1,4.0,,,,,,
2,620932716,1980,24,4,2,5.0,,,,,,
2,620932717,1986,18,4,1,1.0,,,,,,
2,620932718,1974,30,3,1,1.0,,,,,,
2,620932719,1922,82,2,2,4.0,,,,,,
2,620962721,1962,42,3,1,1.0,,,,,,
2,620962722,1946,58,4,1,1.0,,,,,,
2,620962723,1973,31,7,1,1.0,,,,,,
2,620962724,1957,47,3,2,1.0,,,,,,
2,620962725,1985,19,4,2,2.0,,,,,,
2,620962726,1931,73,1,1,4.0,,,,,,
2,620962727,1938,66,1,1,4.0,,,,,,
2,620962728,1951,53,1,1,4.0,,,,,,
2,621002731,1976,28,4,2,1.0,,,,,,
2,621002733,1961,43,2,2,5.0,,,,,,
2,621002734,1951,53,7,1,2.0,,,,,,
2,621002736,1946,58,7,1,2.0,,,,,,
2,621002739,1988,16,2,2,1.0,,,,,,
2,621182741,1949,55,2,2,4.0,,,,,,
2,621182745,1987,17,2,2,1.0,,,,,,
2,621182746,1981,23,4,1,1.0,,,,,,
2,621182747,1943,61,4,2,2.0,,,,,,
2,621182749,1969,35,4,2,1.0,,,,,,
2,630042754,1923,81,4,1,4.0,,,,,,
2,630042757,1950,54,4,1,5.0,,,,,,
2,630722761,1965,39,1,1,5.0,,,,,,
2,630722762,1952,52,2,1,1.0,,,,,,
2,630722763,1982,22,3,2,5.0,,,,,,
2,630722765,1985,19,3,2,4.0,,,,,,
2,630722766,1960,44,4,2,1.0,,,,,,
2,630722767,1979,25,7,1,1.0,,,,,,
2,630722769,1969,35,6,2,1.0,,,,,,
2,630722782,1953,51,3,1,1.0,,,,,,
2,630722783,1958,46,7,1,1.0,,,,,,
2,630722784,1932,72,3,1,4.0,,,,,,
2,630722785,1988,16,2,1,1.0,,,,,,
2,630722786,1940,64,7,1,1.0,,,,,,
2,630722787,1982,22,6,1,1.0,,,,,,
2,630722788,1976,28,2,1,1.0,,,,,,
2,630762791,1927,77,2,2,4.0,,,,,,
2,630762793,1968,36,1,1,1.0,,,,,,
2,630762796,1988,16,2,1,1.0,,,,,,
2,630762797,1941,63,2,1,4.0,,,,,,
2,630762798,1920,84,1,1,4.0,,,,,,
2,630762799,1951,53,1,1,4.0,,,,,,
2,630762801,1958,46,4,1,1.0,,,,,,
2,630762802,1961,43,3,1,1.0,,,,,,
2,630762803,1956,48,3,1,1.0,,,,,,
2,630762806,1946,58,2,2,1.0,,,,,,
2,630762807,1983,21,4,2,1.0,,,,,,
2,630762809,1970,34,4,1,1.0,,,,,,
2,630792771,1982,22,4,1,1.0,,,,,,
2,630792772,1983,21,3,2,5.0,,,,,,
2,630792774,1956,48,3,1,1.0,,,,,,
2,630792775,1936,68,3,2,4.0,,,,,,
2,630792776,1931,73,4,1,4.0,,,,,,
2,630792777,1951,53,3,1,1.0,,,,,,
2,630792778,1932,72,7,1,4.0,,,,,,
2,630792779,1935,69,1,2,4.0,,,,,,
2,630792811,1948,56,3,2,5.0,,,,,,
2,630792812,1964,40,3,2,5.0,,,,,,
2,630792813,1923,81,1,2,4.0,,,,,,
2,630792814,1987,17,2,1,1.0,,,,,,
2,630792815,1954,50,3,2,1.0,,,,,,
2,630792817,1970,35,4,2,1.0,,,,,,
2,630792819,1932,72,6,1,4.0,,,,,,
2,640632821,1966,38,1,1,1.0,,,,,,
2,640632822,1976,28,4,1,3.0,,,,,,
2,640632823,1930,74,1,2,4.0,,,,,,
2,640632826,1970,34,4,2,5.0,,,,,,
2,640632828,1983,21,4,1,1.0,,,,,,
2,640632829,1951,53,4,2,1.0,,,,,,
2,710161712,1980,24,1,2,1.0,,,,,,
2,710161713,1985,19,2,1,5.0,,,,,,
2,710161714,1964,40,3,1,1.0,,,,,,
2,710161715,1983,21,4,1,4.0,,,,,,
2,710161716,1975,29,2,2,1.0,,,,,,
2,710161718,1937,67,1,1,4.0,,,,,,
2,710161719,1941,63,1,1,4.0,,,,,,
2,710161722,1962,43,3,2,4.0,,,,,,
2,710161725,1957,47,4,1,1.0,,,,,,
2,710161727,1952,53,4,2,1.0,,,,,,
2,710221735,1934,70,3,1,4.0,,,,,,
2,710221738,1969,35,7,1,1.0,,,,,,
2,710221739,1944,60,4,2,4.0,,,,,,
2,710221741,1967,38,7,1,2.0,,,,,,
2,710221742,1985,19,2,2,6.0,,,,,,
2,710221745,1925,79,4,1,4.0,,,,,,
2,710221748,1958,46,7,1,1.0,,,,,,
2,710221749,1945,59,4,2,4.0,,,,,,
2,710221751,1952,52,4,2,5.0,,,,,,
2,710221752,1988,16,2,2,1.0,,,,,,
2,710221753,1948,56,2,2,4.0,,,,,,
2,710221754,1965,39,2,2,1.0,,,,,,
2,710221755,1972,32,7,2,4.0,,,,,,
2,710221757,1938,66,1,2,4.0,,,,,,
2,710221759,1961,43,2,1,1.0,,,,,,
2,710221761,1973,31,6,2,1.0,,,,,,
2,710221762,1980,24,4,2,1.0,,,,,,
2,710221763,1960,44,7,2,1.0,,,,,,
2,710221764,1922,82,1,2,4.0,,,,,,
2,710221766,1979,25,7,1,1.0,,,,,,
2,710371772,1948,56,3,2,6.0,,,,,,
2,710371773,1978,26,6,1,2.0,,,,,,
2,710371774,1972,32,2,2,5.0,,,,,,
2,710371775,1922,82,1,2,4.0,,,,,,
2,710371777,1962,42,1,2,1.0,,,,,,
2,710371779,1953,51,4,1,1.0,,,,,,
2,710531782,1940,64,2,1,4.0,,,,,,
2,710531783,1935,69,4,1,4.0,,,,,,
2,710531786,1964,40,4,1,1.0,,,,,,
2,710531787,1985,19,4,2,1.0,,,,,,
2,710531789,1963,41,4,2,1.0,,,,,,
2,710531792,1970,34,7,2,1.0,,,,,,
2,710531793,1987,17,2,2,1.0,,,,,,
2,710531794,1968,36,3,2,1.0,,,,,,
2,710531795,1978,26,6,2,1.0,,,,,,
2,710531796,1937,67,4,1,4.0,,,,,,
2,710531798,1923,81,1,2,4.0,,,,,,
2,710531799,1961,44,3,1,4.0,,,,,,
2,710531801,1926,78,1,2,4.0,,,,,,
2,710531803,1946,58,1,2,6.0,,,,,,
2,710531806,1944,60,1,1,6.0,,,,,,
2,710531807,1976,28,4,1,1.0,,,,,,
2,710701811,1939,65,4,2,4.0,,,,,,
2,710701813,1931,73,1,2,4.0,,,,,,
2,710701814,1953,51,4,1,1.0,,,,,,
2,710701816,1947,57,4,2,1.0,,,,,,
2,710701817,1978,26,6,1,1.0,,,,,,
2,720031821,1969,35,3,1,1.0,,,,,,
2,720031822,1967,37,7,2,5.0,,,,,,
2,720031824,1937,67,1,1,4.0,,,,,,
2,720031825,1964,40,3,1,1.0,,,,,,
2,720031826,1941,63,2,2,4.0,,,,,,
2,720031828,1951,53,4,1,2.0,,,,,,
2,720031829,1981,23,1,2,1.0,,,,,,
2,720031831,1987,17,2,2,1.0,,,,,,
2,720031833,1978,26,7,1,1.0,,,,,,
2,720031834,1948,56,2,2,1.0,,,,,,
2,720031837,1975,29,7,1,1.0,,,,,,
2,720031838,1945,59,2,1,1.0,,,,,,
2,720031839,1960,44,4,2,1.0,,,,,,
2,720041843,1982,22,6,2,8.0,,,,,,
2,720041844,1950,54,4,2,1.0,,,,,,
2,720041845,1955,49,2,1,1.0,,,,,,
2,720041846,1965,39,4,2,5.0,,,,,,
2,720041848,1944,60,6,2,1.0,,,,,,
2,720181851,1981,23,4,1,1.0,,,,,,
2,720181854,1961,43,6,2,1.0,,,,,,
2,720181855,1964,40,4,1,2.0,,,,,,
2,720181857,1939,65,1,1,4.0,,,,,,
2,720181859,1956,48,6,1,1.0,,,,,,
2,720211861,1959,45,6,2,1.0,,,,,,
2,720211864,1957,47,2,1,1.0,,,,,,
2,720211867,1966,39,3,2,77.0,,,,,,
2,720211868,1986,18,2,1,1.0,,,,,,
2,720211875,1939,65,4,2,4.0,,,,,,
2,720211879,1968,36,3,2,1.0,,,,,,
2,720301883,1940,64,2,1,1.0,,,,,,
2,720301884,1967,38,3,2,2.0,,,,,,
2,720301885,1988,16,1,2,77.0,,,,,,
2,720391892,1977,27,6,1,1.0,,,,,,
2,720391893,1965,39,4,1,1.0,,,,,,
2,720391894,1952,52,4,1,4.0,,,,,,
2,720391897,1971,33,4,2,1.0,,,,,,
2,720391898,1946,59,2,2,5.0,,,,,,
2,720411902,1950,54,1,2,4.0,,,,,,
2,720411903,1944,60,2,1,4.0,,,,,,
2,720411904,1925,79,1,2,4.0,,,,,,
2,720411906,1968,36,2,2,1.0,,,,,,
2,720411907,1935,69,2,1,4.0,,,,,,
2,720411909,1959,45,2,1,1.0,,,,,,
2,730091911,1942,62,2,1,77.0,,,,,,
2,730091914,1948,56,3,2,4.0,,,,,,
2,730091915,1958,46,7,1,1.0,,,,,,
2,730091916,1963,42,4,2,1.0,,,,,,
2,730091918,1979,25,4,2,1.0,,,,,,
2,730091919,1973,31,4,2,1.0,,,,,,
2,730421922,1945,59,4,1,4.0,,,,,,
2,730421923,1972,32,6,2,1.0,,,,,,
2,730421925,1982,22,6,2,1.0,,,,,,
2,730421926,1953,51,3,2,4.0,,,,,,
2,730421927,1969,35,4,1,1.0,,,,,,
2,730421928,1955,49,4,2,5.0,,,,,,
2,730421931,1934,70,1,1,4.0,,,,,,
2,730421933,1966,38,3,1,1.0,,,,,,
2,730421934,1979,25,4,1,1.0,,,,,,
2,730421935,1988,16,4,1,1.0,,,,,,
2,730421938,1948,56,2,2,4.0,,,,,,
2,730421939,1923,81,1,2,4.0,,,,,,
2,730831942,1922,82,2,1,4.0,,,,,,
2,730831943,1942,62,4,1,1.0,,,,,,
2,730831944,1960,44,2,1,1.0,,,,,,
2,730831946,1944,60,6,1,4.0,,,,,,
2,730831947,1985,19,1,1,1.0,,,,,,
2,730831948,1950,54,1,2,6.0,,,,,,
2,730831949,1980,25,1,1,1.0,,,,,,
2,730831951,1955,49,6,1,1.0,,,,,,
2,730831952,1932,72,2,2,4.0,,,,,,
2,730831953,1951,53,6,2,1.0,,,,,,
2,730831954,1961,43,1,2,1.0,,,,,,
2,730831955,1976,28,3,2,6.0,,,,,,
2,730831958,1926,78,1,2,4.0,,,,,,
2,730831959,1937,67,1,1,4.0,,,,,,
2,730831961,1966,38,2,1,1.0,,,,,,
2,730831962,1953,51,6,2,1.0,,,,,,
2,730831963,1939,65,3,2,4.0,,,,,,
2,730831964,1974,30,2,1,1.0,,,,,,
2,730831965,1958,46,6,1,1.0,,,,,,
2,730831966,1968,36,4,1,1.0,,,,,,
2,730831969,1978,26,4,2,1.0,,,,,,
2,820032832,1964,40,4,2,1.0,,,,,,
2,820032833,1954,50,2,2,5.0,,,,,,
2,820032834,1989,15,2,2,1.0,,,,,,
2,820032835,1969,35,6,2,1.0,,,,,,
2,820032836,1940,64,6,1,4.0,,,,,,
2,820032837,1930,74,1,2,4.0,,,,,,
2,820032838,1960,44,1,2,4.0,,,,,,
2,820142843,1959,45,3,1,1.0,,,,,,
2,820142845,1933,71,6,2,4.0,,,,,,
2,820142846,1942,62,3,2,4.0,,,,,,
2,820142847,1954,50,4,1,1.0,,,,,,
2,820142848,1982,22,4,1,1.0,,,,,,
2,820142849,1969,35,4,1,1.0,,,,,,
2,830282851,1939,65,1,1,4.0,,,,,,
2,830282852,1989,15,2,1,1.0,,,,,,
2,830282853,1953,51,6,2,2.0,,,,,,
2,830282854,1958,46,3,1,2.0,,,,,,
2,830282855,1967,37,2,1,1.0,,,,,,
2,830282856,1972,32,3,2,1.0,,,,,,
2,830282857,1947,57,2,1,6.0,,,,,,
2,830282858,1929,75,7,1,4.0,,,,,,
2,830402861,1956,48,4,2,1.0,,,,,,
2,830402863,1951,53,6,1,4.0,,,,,,
2,830402864,1965,39,7,2,1.0,,,,,,
2,830402865,1988,16,2,2,4.0,,,,,,
2,830402866,1961,43,7,2,1.0,,,,,,
2,830402867,1977,27,4,2,1.0,,,,,,
2,830552871,1968,36,6,2,1.0,,,,,,
2,830552872,1980,24,4,2,1.0,,,,,,
2,830552874,1959,45,4,2,1.0,,,,,,
2,830552875,1933,71,4,1,4.0,,,,,,
2,830552877,1987,17,2,2,2.0,,,,,,
2,830552879,1955,49,4,2,1.0,,,,,,
2,840092882,1971,33,3,2,1.0,,,,,,
2,840092883,1934,70,4,1,4.0,,,,,,
2,840092886,1943,61,2,2,4.0,,,,,,
2,840092887,1965,39,6,2,1.0,,,,,,
2,840092888,1950,54,6,2,1.0,,,,,,
2,840092889,1960,44,3,1,1.0,,,,,,
2,850092891,1973,31,1,1,1.0,,,,,,
2,850092892,1933,71,4,2,4.0,,,,,,
2,850092893,1969,35,6,1,1.0,,,,,,
2,850092894,1913,91,2,2,4.0,,,,,,
2,850092895,1984,20,4,2,1.0,,,,,,
2,850092897,1965,39,6,1,1.0,,,,,,
2,850092898,1944,60,6,2,4.0,,,,,,
2,850092899,1951,53,2,1,1.0,,,,,,
2,850392901,1980,24,7,2,88.0,,,,,,
2,850392902,1964,40,6,2,1.0,,,,,,
2,850392903,1954,50,6,2,1.0,,,,,,
2,850392904,1960,44,6,1,1.0,,,,,,
2,850392905,1970,34,6,1,1.0,,,,,,
2,850392906,1987,17,1,2,1.0,,,,,,
2,850392908,1939,65,1,1,4.0,,,,,,
2,910052911,1958,46,1,2,5.0,,,,,,
2,910052912,1967,37,3,1,1.0,,,,,,
2,910052913,1962,42,4,1,1.0,,,,,,
2,910052917,1939,65,6,2,4.0,,,,,,
2,910052918,1931,73,6,2,4.0,,,,,,
2,910052919,1985,19,2,1,1.0,,,,,,
2,910592922,1987,17,2,1,1.0,,,,,,
2,910592926,1982,22,3,2,1.0,,,,,,
2,910592927,1951,53,2,2,1.0,,,,,,
2,910592929,1956,48,4,2,1.0,,,,,,
2,910722931,1984,20,4,1,4.0,,,,,,
2,910722932,1971,33,3,1,1.0,,,,,,
2,910722933,1956,48,6,1,1.0,,,,,,
2,910722934,1978,26,4,1,1.0,,,,,,
2,910722936,1913,91,2,1,4.0,,,,,,
2,910722938,1951,53,2,1,1.0,,,,,,
2,910722939,1928,76,1,2,1.0,,,,,,
2,911432942,1985,19,4,2,4.0,,,,,,
2,911432943,1942,62,2,1,4.0,,,,,,
2,911432944,1948,56,1,1,8.0,,,,,,
2,911432945,1954,50,4,1,1.0,,,,,,
2,911432946,1921,83,1,2,4.0,,,,,,
2,911432947,1959,45,6,2,1.0,,,,,,
2,911432949,1930,74,2,1,4.0,,,,,,
2,920482951,1937,68,6,2,4.0,,,,,,
2,920482952,1961,43,1,2,1.0,,,,,,
2,920482953,1975,29,7,1,1.0,,,,,,
2,920482954,1970,34,4,2,5.0,,,,,,
2,920482955,1982,22,4,1,1.0,,,,,,
2,920482957,1951,53,2,2,1.0,,,,,,
2,920872961,1969,35,2,1,5.0,,,,,,
2,920872963,1974,30,6,2,1.0,,,,,,
2,920872964,1981,23,4,2,8.0,,,,,,
2,920872965,1965,39,4,1,1.0,,,,,,
2,920872967,1960,44,6,1,3.0,,,,,,
2,920872969,1950,54,4,2,4.0,,,,,,
2,920942971,1984,21,4,1,88.0,,,,,,
2,920942972,1986,18,4,2,88.0,,,,,,
2,920942974,1922,82,2,2,4.0,,,,,,
2,920942979,1962,42,4,1,1.0,,,,,,
2,920942981,1927,77,6,1,4.0,,,,,,
2,920942987,1958,47,4,1,1.0,,,,,,
2,920942989,1949,55,4,1,1.0,,,,,,
2,920942994,1969,35,6,2,1.0,,,,,,
2,920942995,1952,52,7,2,1.0,,,,,,
2,920942996,1981,23,7,2,2.0,,,,,,
2,920942997,1932,72,7,1,1.0,,,,,,
2,920942998,1934,70,4,1,4.0,,,,,,
2,920943002,1946,58,6,2,4.0,,,,,,
2,920943004,1972,33,2,1,2.0,,,,,,
2,920943005,1983,21,4,1,1.0,,,,,,
2,920943006,1942,62,4,1,4.0,,,,,,
2,920943007,1925,79,2,1,4.0,,,,,,
2,920943009,1959,45,4,1,1.0,,,,,,
2,921373011,1919,85,2,2,4.0,,,,,,
2,921373015,1930,74,1,2,4.0,,,,,,
2,921373018,1942,62,7,1,4.0,,,,,,
2,921373019,1926,78,1,2,1.0,,,,,,
2,921373021,1957,47,3,1,1.0,,,,,,
2,921373022,1949,55,7,1,2.0,,,,,,
2,921373023,1984,20,2,1,4.0,,,,,,
2,921373024,1952,52,4,2,1.0,,,,,,
2,921373025,1987,17,2,1,1.0,,,,,,
2,921373026,1981,24,7,1,1.0,,,,,,
2,921373027,1938,66,4,2,4.0,,,,,,
2,921383033,1942,62,6,2,4.0,,,,,,
2,921383034,1985,19,4,2,1.0,,,,,,
2,921383039,1973,31,4,1,1.0,,,,,,
2,921413041,1955,49,2,1,1.0,,,,,,
2,921413044,1986,18,1,1,1.0,,,,,,
2,921413045,1974,30,6,1,1.0,,,,,,
2,921413047,1960,44,7,2,1.0,,,,,,
2,921413048,1964,40,4,2,1.0,,,,,,
3,10103,1939,67,4,2,4.0,1.0,,,,,
3,10104,1935,71,2,2,4.0,1.0,,,,,
3,10107,1978,28,7,1,1.0,1.0,,,,,
3,10108,1961,45,3,1,2.0,1.0,,,,,
3,10109,1954,52,6,2,1.0,2.0,,,,,
3,10204,1980,27,2,1,1.0,2.0,,,,,
3,10206,1978,28,6,2,1.0,1.0,,,,,
3,10208,1957,49,7,2,1.0,1.0,,,,,
3,10303,1940,66,6,1,7.0,2.0,,,,,
3,10306,1987,19,2,1,4.0,2.0,,,,,
3,10402,1980,26,7,1,4.0,2.0,,,,,
3,10403,1969,37,4,2,1.0,1.0,,,,,
3,10404,1975,31,7,1,1.0,2.0,,,,,
3,10407,1929,77,2,2,4.0,1.0,,,,,
3,10408,1986,20,4,1,2.0,2.0,,,,,
3,10409,1947,59,6,1,1.0,1.0,,,,,
3,10505,1985,22,3,2,1.0,1.0,,,,,
3,10509,1934,73,7,1,7.0,1.0,,,,,
3,10603,1991,16,2,1,5.0,2.0,,,,,
3,10608,1989,18,2,1,1.0,2.0,,,,,
3,10701,1953,53,6,1,1.0,1.0,,,,,
3,10706,1928,78,1,2,4.0,2.0,,,,,
3,10708,1982,24,3,2,6.0,2.0,,,,,
3,10709,1963,44,2,1,5.0,2.0,,,,,
3,10803,1973,33,3,1,1.0,2.0,,,,,
3,10805,1954,52,4,2,1.0,1.0,,,,,
3,10808,1990,16,1,1,1.0,2.0,,,,,
3,10902,1983,24,3,1,1.0,2.0,,,,,
3,10904,1931,75,2,1,4.0,1.0,,,,,
3,10905,1937,69,1,1,4.0,1.0,,,,,
3,10906,1988,18,1,1,1.0,2.0,,,,,
3,10909,1988,18,2,1,2.0,2.0,,,,,
3,11003,1976,30,3,2,1.0,2.0,,,,,
3,11005,1979,27,4,1,1.0,1.0,,,,,
3,11006,1988,18,3,2,1.0,2.0,,,,,
3,11008,1974,32,2,1,1.0,2.0,,,,,
3,11101,1948,58,7,1,4.0,1.0,,,,,
3,11102,1937,69,4,2,4.0,2.0,,,,,
3,11104,1989,17,4,2,1.0,2.0,,,,,
3,11106,1990,16,2,1,1.0,2.0,,,,,
3,11107,1950,56,2,1,4.0,2.0,,,,,
3,11108,1965,41,7,1,1.0,1.0,,,,,
3,11206,1989,18,2,1,1.0,2.0,,,,,
3,11207,1973,34,4,1,1.0,1.0,,,,,
3,11301,1942,64,1,1,4.0,1.0,,,,,
3,11303,1934,72,4,2,4.0,1.0,,,,,
3,11305,1984,22,4,2,1.0,2.0,,,,,
3,11306,1963,43,7,1,1.0,1.0,,,,,
3,11308,1936,71,7,1,4.0,1.0,,,,,
3,11309,1936,70,3,1,4.0,1.0,,,,,
3,11401,1967,39,6,1,1.0,1.0,,,,,
3,11404,1970,37,7,1,1.0,2.0,,,,,
3,11407,1983,24,2,2,1.0,2.0,,,,,
3,11408,1959,47,7,1,1.0,2.0,,,,,
3,11504,1953,53,4,1,2.0,1.0,,,,,
3,11505,1961,45,4,1,1.0,1.0,,,,,
3,11507,1964,42,6,1,1.0,1.0,,,,,
3,11601,1934,72,2,2,4.0,1.0,,,,,
3,11602,1960,46,6,2,1.0,1.0,,,,,
3,11603,1971,35,6,1,1.0,1.0,,,,,
3,11604,1941,65,3,1,4.0,1.0,,,,,
3,11606,1960,46,7,2,1.0,1.0,,,,,
3,11609,1966,40,4,1,1.0,1.0,,,,,
3,11702,1958,49,6,1,1.0,1.0,,,,,
3,11704,1962,45,3,2,1.0,1.0,,,,,
3,11705,1985,22,4,2,1.0,2.0,,,,,
3,11706,1929,78,2,1,4.0,1.0,,,,,
3,11709,1962,45,1,1,1.0,1.0,,,,,
3,11801,1940,66,4,1,4.0,1.0,,,,,
3,11802,1944,63,4,2,4.0,1.0,,,,,
3,11803,1967,40,6,1,1.0,1.0,,,,,
3,11804,1978,29,6,2,1.0,1.0,,,,,
3,11805,1936,71,4,1,4.0,1.0,,,,,
3,11806,1944,63,1,2,4.0,1.0,,,,,
3,11808,1945,61,7,2,1.0,1.0,,,,,
3,11906,1981,25,6,1,1.0,2.0,,,,,
3,11907,1935,71,1,1,4.0,1.0,,,,,
3,11908,1981,26,4,1,1.0,2.0,,,,,
3,12003,1919,87,3,2,4.0,1.0,,,,,
3,12004,1946,60,3,2,1.0,1.0,,,,,
3,12005,1950,56,7,1,1.0,1.0,,,,,
3,12006,1942,64,4,1,4.0,1.0,,,,,
3,12008,1990,16,2,2,1.0,2.0,,,,,
3,12009,1960,46,7,2,1.0,1.0,,,,,
3,12102,1989,18,2,2,1.0,2.0,,,,,
3,12104,1977,30,7,2,1.0,1.0,,,,,
3,12105,1951,56,2,2,4.0,1.0,,,,,
3,12106,1956,51,4,2,1.0,1.0,,,,,
3,12107,1953,54,3,2,1.0,1.0,,,,,
3,12109,1953,54,1,2,1.0,1.0,,,,,
3,12203,1961,45,4,1,1.0,2.0,,,,,
3,12204,1951,55,7,1,1.0,1.0,,,,,
3,12205,1971,35,3,1,1.0,2.0,,,,,
3,12206,1987,19,4,2,1.0,2.0,,,,,
3,12207,1991,15,2,2,1.0,2.0,,,,,
3,12305,1986,21,4,1,1.0,2.0,,,,,
3,12306,1934,73,6,2,4.0,2.0,,,,,
3,12307,1965,41,7,1,1.0,1.0,,,,,
3,12308,1946,60,6,2,1.0,1.0,,,,,
3,12401,1922,85,1,1,4.0,2.0,,,,,
3,12402,1966,41,7,1,1.0,1.0,,,,,
3,12403,1939,68,2,1,4.0,1.0,,,,,
3,12404,1956,51,1,1,1.0,1.0,,,,,
3,12406,1956,51,3,1,1.0,1.0,,,,,
3,12409,1982,25,4,1,1.0,2.0,,,,,
3,12502,1951,56,2,1,2.0,1.0,,,,,
3,12504,1971,35,2,1,1.0,1.0,,,,,
3,12505,1957,49,4,1,1.0,2.0,,,,,
3,12506,1951,56,2,1,4.0,2.0,,,,,
3,12508,1979,28,3,1,1.0,2.0,,,,,
3,12509,1970,36,4,1,1.0,1.0,,,,,
3,12601,1970,36,6,1,1.0,1.0,,,,,
3,12602,1964,43,3,2,1.0,1.0,,,,,
3,12603,1970,36,3,1,1.0,1.0,,,,,
3,12605,1946,60,1,2,4.0,1.0,,,,,
3,12606,1976,31,4,1,1.0,1.0,,,,,
3,12607,1948,58,6,1,1.0,1.0,,,,,
3,12608,1965,41,6,1,1.0,1.0,,,,,
3,12701,1926,80,1,1,4.0,1.0,,,,,
3,12702,1956,50,7,1,1.0,1.0,,,,,
3,12703,1938,68,4,2,4.0,1.0,,,,,
3,12704,1947,59,4,1,4.0,2.0,,,,,
3,12707,1942,65,2,1,4.0,1.0,,,,,
3,12801,1972,35,2,2,1.0,1.0,,,,,
3,12802,1969,38,7,2,1.0,1.0,,,,,
3,12804,1947,60,3,1,1.0,1.0,,,,,
3,12805,1948,58,7,1,2.0,1.0,,,,,
3,12806,1941,65,3,1,2.0,1.0,,,,,
3,12809,1938,68,6,2,4.0,1.0,,,,,
3,12901,1966,40,2,1,2.0,2.0,,,,,
3,12903,1968,38,3,2,1.0,1.0,,,,,
3,12905,1949,58,1,1,1.0,1.0,,,,,
3,12906,1963,43,2,1,1.0,1.0,,,,,
3,12907,1949,57,2,2,6.0,1.0,,,,,
3,13002,1955,51,6,2,1.0,1.0,,,,,
3,13003,1933,73,3,1,4.0,1.0,,,,,
3,13005,1960,46,4,2,1.0,1.0,,,,,
3,13007,1942,64,1,1,4.0,1.0,,,,,
3,13008,1963,44,4,1,1.0,1.0,,,,,
3,13101,1934,72,3,2,4.0,1.0,,,,,
3,13102,1955,51,4,2,1.0,1.0,,,,,
3,13104,1987,19,3,1,1.0,2.0,,,,,
3,13105,1955,51,7,2,1.0,1.0,,,,,
3,13109,1988,18,2,1,1.0,2.0,,,,,
3,13201,1980,27,2,1,1.0,1.0,,,,,
3,13203,1930,77,2,2,4.0,1.0,,,,,
3,13204,1959,48,3,2,1.0,1.0,,,,,
3,13205,1969,38,2,2,1.0,1.0,,,,,
3,13206,1987,20,3,2,2.0,1.0,,,,,
3,13207,1961,46,4,2,1.0,1.0,,,,,
3,13301,1980,26,6,2,1.0,2.0,,,,,
3,13302,1926,80,2,2,4.0,1.0,,,,,
3,13303,1942,64,2,2,4.0,1.0,,,,,
3,13304,1959,47,4,2,1.0,1.0,,,,,
3,13306,1963,44,4,2,1.0,1.0,,,,,
3,13307,1944,62,3,1,5.0,2.0,,,,,
3,13308,1940,66,2,2,4.0,1.0,,,,,
3,13309,1971,35,4,1,1.0,1.0,,,,,
3,13401,1951,55,3,1,1.0,1.0,,,,,
3,13403,1948,58,7,2,2.0,1.0,,,,,
3,13409,1942,64,2,2,4.0,1.0,,,,,
3,13501,1990,16,2,1,3.0,2.0,,,,,
3,13505,1947,59,1,2,4.0,1.0,,,,,
3,13506,1933,73,3,1,4.0,1.0,,,,,
3,13507,1945,61,7,2,1.0,1.0,,,,,
3,13508,1941,65,1,1,4.0,1.0,,,,,
3,13509,1976,30,3,1,1.0,2.0,,,,,
3,13603,1936,71,3,1,1.0,1.0,,,,,
3,13606,1991,16,2,2,1.0,2.0,,,,,
3,13607,1958,49,3,1,1.0,1.0,,,,,
3,13608,1970,37,4,1,1.0,1.0,,,,,
3,13609,1951,56,3,2,1.0,1.0,,,,,
3,13704,1951,56,1,2,2.0,1.0,,,,,
3,13705,1963,44,7,2,1.0,1.0,,,,,
3,13706,1966,41,4,2,1.0,1.0,,,,,
3,13707,1974,33,4,1,1.0,1.0,,,,,
3,13708,1962,45,6,1,1.0,1.0,,,,,
3,13801,1946,60,4,1,1.0,1.0,,,,,
3,13803,1946,60,1,1,2.0,1.0,,,,,
