,Scenario,Replication,Cohort,Probability
808,2,7,30,0.42696629213483145
809,2,7,31,0.3142857142857143
810,2,7,32,0.42105263157894735
811,2,7,33,0.3625
812,2,7,34,0.4444444444444444
813,2,7,35,0.4189189189189189
814,2,7,36,0.44565217391304346
815,2,7,37,0.35365853658536583
816,2,7,38,0.39473684210526316
817,2,7,39,0.34615384615384615
818,2,7,40,0.5
819,2,7,41,0.38571428571428573
820,2,7,42,0.3392857142857143
821,2,7,43,0.3387096774193548
822,2,7,44,0.47692307692307695
823,2,7,45,0.4878048780487805
824,2,7,46,0.4166666666666667
825,2,7,47,0.4827586206896552
826,2,7,48,0.2619047619047619
827,2,7,49,0.3409090909090909
828,2,7,50,0.45714285714285713
829,2,7,51,0.42857142857142855
830,2,7,52,0.0
831,2,8,3,0.5279503105590062
832,2,8,4,0.46551724137931033
833,2,8,5,0.43137254901960786
834,2,8,6,0.45454545454545453
835,2,8,7,0.4318181818181818
836,2,8,8,0.452991452991453
837,2,8,9,0.39814814814814814
838,2,8,10,0.4148936170212766
839,2,8,11,0.3894736842105263
840,2,8,12,0.4177215189873418
841,2,8,13,0.36904761904761907
842,2,8,14,0.449438202247191
843,2,8,15,0.48717948717948717
844,2,8,16,0.2948717948717949
845,2,8,17,0.5522388059701493
846,2,8,18,0.4117647058823529
847,2,8,19,0.5116279069767442
848,2,8,20,0.2978723404255319
849,2,8,21,0.42105263157894735
850,2,8,22,0.3076923076923077
851,2,8,23,0.4358974358974359
852,2,8,24,0.35294117647058826
853,2,8,25,0.4146341463414634
854,2,8,26,0.4878048780487805
855,2,8,27,0.4642857142857143
856,2,8,28,0.34210526315789475
857,2,8,29,0.41025641025641024
858,2,8,30,0.34328358208955223
859,2,8,31,0.2727272727272727
860,2,8,32,0.2911392405063291
861,2,8,33,0.3979591836734694
862,2,8,34,0.42424242424242425
863,2,8,35,0.3974358974358974
864,2,8,36,0.3466666666666667
865,2,8,37,0.43333333333333335
866,2,8,38,0.4444444444444444
867,2,8,39,0.3050847457627119
868,2,8,40,0.5652173913043478
869,2,8,41,0.2830188679245283
870,2,8,42,0.42857142857142855
871,2,8,43,0.4230769230769231
872,2,8,44,0.42045454545454547
873,2,8,45,0.3953488372093023
874,2,8,46,0.34523809523809523
875,2,8,47,0.25333333333333335
876,2,8,48,0.29850746268656714
